0.0 6.6157705573
0.10101010101 14.302884902
0.20202020202 10.8403705276
0.30303030303 16.8808109319
0.40404040404 29.2637828988
0.505050505051 26.6810686054
0.606060606061 34.5167969197
0.707070707071 42.0844904045
0.808080808081 50.9363602102
0.909090909091 49.2994770279
1.0101010101 54.0707602875
1.11111111111 57.6475012186
1.21212121212 59.885088329
1.31313131313 59.5196289197
1.41414141414 74.6636857025
1.51515151515 66.9494717906
1.61616161616 80.3269991583
1.71717171717 74.2175435362
1.81818181818 78.7655159269
1.91919191919 84.9622477417
2.0202020202 86.3013863881
2.12121212121 95.2986040272
2.22222222222 88.1084305066
2.32323232323 104.471059686
2.42424242424 96.1006823108
2.52525252525 100.851924611
2.62626262626 111.512350977
2.72727272727 101.763127035
2.82828282828 109.753282068
2.92929292929 106.125171385
3.0303030303 112.948458351
3.13131313131 118.024963458
3.23232323232 124.757298756
3.33333333333 118.304104787
3.43434343434 129.085306619
3.53535353535 117.343486484
3.63636363636 118.933101217
3.73737373737 132.465624121
3.83838383838 124.897153358
3.93939393939 128.745582292
4.0404040404 123.838889965
4.14141414141 135.336291496
4.24242424242 136.080232577
4.34343434343 137.530968548
4.44444444444 137.332106941
4.54545454545 135.717009847
4.64646464646 133.214929445
4.74747474747 136.45637729
4.84848484848 133.33555902
4.94949494949 133.604611433
5.05050505051 128.03905783
5.15151515152 141.689077331
5.25252525253 130.63774689
5.35353535354 133.536966403
5.45454545455 128.084820822
5.55555555556 131.316791413
5.65656565657 134.499239302
5.75757575758 132.694673682
5.85858585859 125.413017691
5.9595959596 134.688980595
6.06060606061 128.304985411
6.16161616162 133.263261499
6.26262626263 125.739661708
6.36363636364 132.715278836
6.46464646465 132.030510361
6.56565656566 122.394684943
6.66666666667 127.328348889
6.76767676768 121.155765054
6.86868686869 117.863915405
6.9696969697 115.949936443
7.07070707071 117.77249167
7.17171717172 114.924763905
7.27272727273 107.223852654
7.37373737374 103.146439862
7.47474747475 101.835729641
7.57575757576 104.379032574
7.67676767677 103.776187822
7.77777777778 95.0950763084
7.87878787879 92.0925613247
7.9797979798 99.5582995124
8.08080808081 98.3003284977
8.18181818182 85.9128408172
8.28282828283 85.4712624258
8.38383838384 78.5080912351
8.48484848485 84.1767903305
8.58585858586 68.6490210563
8.68686868687 78.7934852975
8.78787878788 76.3403944193
8.88888888889 59.8276225894
8.9898989899 66.101506317
9.09090909091 59.1161808645
9.19191919192 52.8581302171
9.29292929293 53.8872878562
9.39393939394 44.4148761854
9.49494949495 34.5240424244
9.59595959596 30.8667914271
9.69696969697 33.9544901263
9.79797979798 27.2501556219
9.89898989899 20.0946099844
10.0 19.5796815417
